city,city_ibge_code,confirmed,date,index
Águas Mornas,4200606,0,2020-03-12,1
Águas Mornas,4200606,0,2020-03-13,2
Águas Mornas,4200606,0,2020-03-14,3
Águas Mornas,4200606,0,2020-03-15,4
Águas Mornas,4200606,0,2020-03-16,5
Águas Mornas,4200606,0,2020-03-17,6
Águas Mornas,4200606,0,2020-03-18,7
Águas Mornas,4200606,0,2020-03-19,8
Águas Mornas,4200606,0,2020-03-20,9
Águas Mornas,4200606,0,2020-03-21,10
Águas Mornas,4200606,0,2020-03-22,11
Águas Mornas,4200606,0,2020-03-23,12
Águas Mornas,4200606,0,2020-03-24,13
Águas Mornas,4200606,0,2020-03-25,14
Águas Mornas,4200606,0,2020-03-26,15
Águas Mornas,4200606,0,2020-03-27,16
Águas Mornas,4200606,0,2020-03-28,17
Águas Mornas,4200606,0,2020-03-29,18
Águas Mornas,4200606,0,2020-03-30,19
Águas Mornas,4200606,0,2020-03-31,20
Águas Mornas,4200606,0,2020-04-01,21
Águas Mornas,4200606,0,2020-04-02,22
Águas Mornas,4200606,0,2020-04-03,23
Águas Mornas,4200606,0,2020-04-04,24
Águas Mornas,4200606,0,2020-04-05,25
Águas Mornas,4200606,1,2020-04-06,26
Águas Mornas,4200606,1,2020-04-07,27
Águas Mornas,4200606,1,2020-04-08,28
Águas Mornas,4200606,1,2020-04-09,29
Águas Mornas,4200606,1,2020-04-10,30
Anita Garibaldi,4201000,0,2020-03-12,1
Anita Garibaldi,4201000,0,2020-03-13,2
Anita Garibaldi,4201000,0,2020-03-14,3
Anita Garibaldi,4201000,0,2020-03-15,4
Anita Garibaldi,4201000,0,2020-03-16,5
Anita Garibaldi,4201000,0,2020-03-17,6
Anita Garibaldi,4201000,0,2020-03-18,7
Anita Garibaldi,4201000,0,2020-03-19,8
Anita Garibaldi,4201000,0,2020-03-20,9
Anita Garibaldi,4201000,0,2020-03-21,10
Anita Garibaldi,4201000,0,2020-03-22,11
Anita Garibaldi,4201000,0,2020-03-23,12
Anita Garibaldi,4201000,0,2020-03-24,13
Anita Garibaldi,4201000,0,2020-03-25,14
Anita Garibaldi,4201000,0,2020-03-26,15
Anita Garibaldi,4201000,0,2020-03-27,16
Anita Garibaldi,4201000,0,2020-03-28,17
Anita Garibaldi,4201000,0,2020-03-29,18
Anita Garibaldi,4201000,0,2020-03-30,19
Anita Garibaldi,4201000,0,2020-03-31,20
Anita Garibaldi,4201000,0,2020-04-01,21
Anita Garibaldi,4201000,0,2020-04-02,22
Anita Garibaldi,4201000,0,2020-04-03,23
Anita Garibaldi,4201000,0,2020-04-04,24
Anita Garibaldi,4201000,0,2020-04-05,25
Anita Garibaldi,4201000,0,2020-04-06,26
Anita Garibaldi,4201000,1,2020-04-07,27
Anita Garibaldi,4201000,1,2020-04-08,28
Anita Garibaldi,4201000,1,2020-04-09,29
Anita Garibaldi,4201000,1,2020-04-10,30
Antônio Carlos,4201208,0,2020-03-12,1
Antônio Carlos,4201208,0,2020-03-13,2
Antônio Carlos,4201208,0,2020-03-14,3
Antônio Carlos,4201208,0,2020-03-15,4
Antônio Carlos,4201208,0,2020-03-16,5
Antônio Carlos,4201208,0,2020-03-17,6
Antônio Carlos,4201208,0,2020-03-18,7
Antônio Carlos,4201208,0,2020-03-19,8
Antônio Carlos,4201208,0,2020-03-20,9
Antônio Carlos,4201208,0,2020-03-21,10
Antônio Carlos,4201208,0,2020-03-22,11
Antônio Carlos,4201208,0,2020-03-23,12
Antônio Carlos,4201208,0,2020-03-24,13
Antônio Carlos,4201208,0,2020-03-25,14
Antônio Carlos,4201208,0,2020-03-26,15
Antônio Carlos,4201208,1,2020-03-27,16
Antônio Carlos,4201208,1,2020-03-28,17
Antônio Carlos,4201208,1,2020-03-29,18
Antônio Carlos,4201208,1,2020-03-30,19
Antônio Carlos,4201208,1,2020-03-31,20
Antônio Carlos,4201208,1,2020-04-01,21
Antônio Carlos,4201208,8,2020-04-02,22
Antônio Carlos,4201208,8,2020-04-03,23
Antônio Carlos,4201208,8,2020-04-04,24
Antônio Carlos,4201208,8,2020-04-05,25
Antônio Carlos,4201208,8,2020-04-06,26
Antônio Carlos,4201208,9,2020-04-07,27
Antônio Carlos,4201208,9,2020-04-08,28
Antônio Carlos,4201208,10,2020-04-09,29
Antônio Carlos,4201208,11,2020-04-10,30
Arabutã,4201273,0,2020-03-12,1
Arabutã,4201273,0,2020-03-13,2
Arabutã,4201273,0,2020-03-14,3
Arabutã,4201273,0,2020-03-15,4
Arabutã,4201273,0,2020-03-16,5
Arabutã,4201273,0,2020-03-17,6
Arabutã,4201273,0,2020-03-18,7
Arabutã,4201273,0,2020-03-19,8
Arabutã,4201273,0,2020-03-20,9
Arabutã,4201273,0,2020-03-21,10
Arabutã,4201273,0,2020-03-22,11
Arabutã,4201273,0,2020-03-23,12
Arabutã,4201273,0,2020-03-24,13
Arabutã,4201273,0,2020-03-25,14
Arabutã,4201273,0,2020-03-26,15
Arabutã,4201273,0,2020-03-27,16
Arabutã,4201273,0,2020-03-28,17
Arabutã,4201273,0,2020-03-29,18
Arabutã,4201273,0,2020-03-30,19
Arabutã,4201273,0,2020-03-31,20
Arabutã,4201273,0,2020-04-01,21
Arabutã,4201273,0,2020-04-02,22
Arabutã,4201273,0,2020-04-03,23
Arabutã,4201273,0,2020-04-04,24
Arabutã,4201273,0,2020-04-05,25
Arabutã,4201273,0,2020-04-06,26
Arabutã,4201273,0,2020-04-07,27
Arabutã,4201273,0,2020-04-08,28
Arabutã,4201273,0,2020-04-09,29
Arabutã,4201273,0,2020-04-10,30
Araranguá,4201406,0,2020-03-12,1
Araranguá,4201406,0,2020-03-13,2
Araranguá,4201406,0,2020-03-14,3
Araranguá,4201406,0,2020-03-15,4
Araranguá,4201406,0,2020-03-16,5
Araranguá,4201406,0,2020-03-17,6
Araranguá,4201406,0,2020-03-18,7
Araranguá,4201406,0,2020-03-19,8
Araranguá,4201406,0,2020-03-20,9
Araranguá,4201406,0,2020-03-21,10
Araranguá,4201406,0,2020-03-22,11
Araranguá,4201406,0,2020-03-23,12
Araranguá,4201406,0,2020-03-24,13
Araranguá,4201406,0,2020-03-25,14
Araranguá,4201406,0,2020-03-26,15
Araranguá,4201406,0,2020-03-27,16
Araranguá,4201406,0,2020-03-28,17
Araranguá,4201406,0,2020-03-29,18
Araranguá,4201406,0,2020-03-30,19
Araranguá,4201406,0,2020-03-31,20
Araranguá,4201406,0,2020-04-01,21
Araranguá,4201406,0,2020-04-02,22
Araranguá,4201406,1,2020-04-03,23
Araranguá,4201406,2,2020-04-04,24
Araranguá,4201406,3,2020-04-05,25
Araranguá,4201406,4,2020-04-06,26
Araranguá,4201406,4,2020-04-07,27
Araranguá,4201406,4,2020-04-08,28
Araranguá,4201406,4,2020-04-09,29
Araranguá,4201406,4,2020-04-10,30
Armazém,4201505,0,2020-03-12,1
Armazém,4201505,0,2020-03-13,2
Armazém,4201505,0,2020-03-14,3
Armazém,4201505,0,2020-03-15,4
Armazém,4201505,0,2020-03-16,5
Armazém,4201505,0,2020-03-17,6
Armazém,4201505,0,2020-03-18,7
Armazém,4201505,0,2020-03-19,8
Armazém,4201505,0,2020-03-20,9
Armazém,4201505,0,2020-03-21,10
Armazém,4201505,0,2020-03-22,11
Armazém,4201505,0,2020-03-23,12
Armazém,4201505,0,2020-03-24,13
Armazém,4201505,0,2020-03-25,14
Armazém,4201505,0,2020-03-26,15
Armazém,4201505,0,2020-03-27,16
Armazém,4201505,0,2020-03-28,17
Armazém,4201505,0,2020-03-29,18
Armazém,4201505,0,2020-03-30,19
Armazém,4201505,0,2020-03-31,20
Armazém,4201505,0,2020-04-01,21
Armazém,4201505,0,2020-04-02,22
Armazém,4201505,0,2020-04-03,23
Armazém,4201505,0,2020-04-04,24
Armazém,4201505,0,2020-04-05,25
Armazém,4201505,0,2020-04-06,26
Armazém,4201505,0,2020-04-07,27
Armazém,4201505,0,2020-04-08,28
Armazém,4201505,0,2020-04-09,29
Armazém,4201505,0,2020-04-10,30
Aurora,4201901,0,2020-03-12,1
Aurora,4201901,0,2020-03-13,2
Aurora,4201901,0,2020-03-14,3
Aurora,4201901,0,2020-03-15,4
Aurora,4201901,0,2020-03-16,5
Aurora,4201901,0,2020-03-17,6
Aurora,4201901,0,2020-03-18,7
Aurora,4201901,0,2020-03-19,8
Aurora,4201901,0,2020-03-20,9
Aurora,4201901,0,2020-03-21,10
Aurora,4201901,0,2020-03-22,11
Aurora,4201901,0,2020-03-23,12
Aurora,4201901,0,2020-03-24,13
Aurora,4201901,0,2020-03-25,14
Aurora,4201901,0,2020-03-26,15
Aurora,4201901,0,2020-03-27,16
Aurora,4201901,0,2020-03-28,17
Aurora,4201901,0,2020-03-29,18
Aurora,4201901,0,2020-03-30,19
Aurora,4201901,0,2020-03-31,20
Aurora,4201901,0,2020-04-01,21
Aurora,4201901,0,2020-04-02,22
Aurora,4201901,0,2020-04-03,23
Aurora,4201901,0,2020-04-04,24
Aurora,4201901,0,2020-04-05,25
Aurora,4201901,0,2020-04-06,26
Aurora,4201901,0,2020-04-07,27
Aurora,4201901,0,2020-04-08,28
Aurora,4201901,1,2020-04-09,29
Aurora,4201901,1,2020-04-10,30
Balneário Arroio do Silva,4201950,0,2020-03-12,1
Balneário Arroio do Silva,4201950,0,2020-03-13,2
Balneário Arroio do Silva,4201950,0,2020-03-14,3
Balneário Arroio do Silva,4201950,0,2020-03-15,4
Balneário Arroio do Silva,4201950,0,2020-03-16,5
Balneário Arroio do Silva,4201950,0,2020-03-17,6
Balneário Arroio do Silva,4201950,0,2020-03-18,7
Balneário Arroio do Silva,4201950,0,2020-03-19,8
Balneário Arroio do Silva,4201950,0,2020-03-20,9
Balneário Arroio do Silva,4201950,0,2020-03-21,10
Balneário Arroio do Silva,4201950,0,2020-03-22,11
Balneário Arroio do Silva,4201950,0,2020-03-23,12
Balneário Arroio do Silva,4201950,0,2020-03-24,13
Balneário Arroio do Silva,4201950,1,2020-03-25,14
Balneário Arroio do Silva,4201950,1,2020-03-26,15
Balneário Arroio do Silva,4201950,1,2020-03-27,16
Balneário Arroio do Silva,4201950,1,2020-03-28,17
Balneário Arroio do Silva,4201950,1,2020-03-29,18
Balneário Arroio do Silva,4201950,1,2020-03-30,19
Balneário Arroio do Silva,4201950,1,2020-03-31,20
Balneário Arroio do Silva,4201950,1,2020-04-01,21
Balneário Arroio do Silva,4201950,1,2020-04-02,22
Balneário Arroio do Silva,4201950,1,2020-04-03,23
Balneário Arroio do Silva,4201950,1,2020-04-04,24
Balneário Arroio do Silva,4201950,1,2020-04-05,25
Balneário Arroio do Silva,4201950,1,2020-04-06,26
Balneário Arroio do Silva,4201950,1,2020-04-07,27
Balneário Arroio do Silva,4201950,1,2020-04-08,28
Balneário Arroio do Silva,4201950,2,2020-04-09,29
Balneário Arroio do Silva,4201950,2,2020-04-10,30
Balneário Camboriú,4202008,0,2020-03-12,1
Balneário Camboriú,4202008,0,2020-03-13,2
Balneário Camboriú,4202008,0,2020-03-14,3
Balneário Camboriú,4202008,0,2020-03-15,4
Balneário Camboriú,4202008,0,2020-03-16,5
Balneário Camboriú,4202008,0,2020-03-17,6
Balneário Camboriú,4202008,2,2020-03-18,7
Balneário Camboriú,4202008,4,2020-03-19,8
Balneário Camboriú,4202008,4,2020-03-20,9
Balneário Camboriú,4202008,6,2020-03-21,10
Balneário Camboriú,4202008,6,2020-03-22,11
Balneário Camboriú,4202008,6,2020-03-23,12
Balneário Camboriú,4202008,9,2020-03-24,13
Balneário Camboriú,4202008,9,2020-03-25,14
Balneário Camboriú,4202008,9,2020-03-26,15
Balneário Camboriú,4202008,9,2020-03-27,16
Balneário Camboriú,4202008,9,2020-03-28,17
Balneário Camboriú,4202008,9,2020-03-29,18
Balneário Camboriú,4202008,9,2020-03-30,19
Balneário Camboriú,4202008,9,2020-03-31,20
Balneário Camboriú,4202008,10,2020-04-01,21
Balneário Camboriú,4202008,10,2020-04-02,22
Balneário Camboriú,4202008,10,2020-04-03,23
Balneário Camboriú,4202008,12,2020-04-04,24
Balneário Camboriú,4202008,12,2020-04-05,25
Balneário Camboriú,4202008,12,2020-04-06,26
Balneário Camboriú,4202008,16,2020-04-07,27
Balneário Camboriú,4202008,24,2020-04-08,28
Balneário Camboriú,4202008,48,2020-04-09,29
Balneário Camboriú,4202008,51,2020-04-10,30
Balneário Barra do Sul,4202057,0,2020-03-12,1
Balneário Barra do Sul,4202057,0,2020-03-13,2
Balneário Barra do Sul,4202057,0,2020-03-14,3
Balneário Barra do Sul,4202057,0,2020-03-15,4
Balneário Barra do Sul,4202057,0,2020-03-16,5
Balneário Barra do Sul,4202057,0,2020-03-17,6
Balneário Barra do Sul,4202057,0,2020-03-18,7
Balneário Barra do Sul,4202057,0,2020-03-19,8
Balneário Barra do Sul,4202057,0,2020-03-20,9
Balneário Barra do Sul,4202057,0,2020-03-21,10
Balneário Barra do Sul,4202057,0,2020-03-22,11
Balneário Barra do Sul,4202057,0,2020-03-23,12
Balneário Barra do Sul,4202057,0,2020-03-24,13
Balneário Barra do Sul,4202057,0,2020-03-25,14
Balneário Barra do Sul,4202057,0,2020-03-26,15
Balneário Barra do Sul,4202057,0,2020-03-27,16
Balneário Barra do Sul,4202057,0,2020-03-28,17
Balneário Barra do Sul,4202057,0,2020-03-29,18
Balneário Barra do Sul,4202057,0,2020-03-30,19
Balneário Barra do Sul,4202057,0,2020-03-31,20
Balneário Barra do Sul,4202057,0,2020-04-01,21
Balneário Barra do Sul,4202057,0,2020-04-02,22
Balneário Barra do Sul,4202057,0,2020-04-03,23
Balneário Barra do Sul,4202057,0,2020-04-04,24
Balneário Barra do Sul,4202057,0,2020-04-05,25
Balneário Barra do Sul,4202057,0,2020-04-06,26
Balneário Barra do Sul,4202057,0,2020-04-07,27
Balneário Barra do Sul,4202057,0,2020-04-08,28
Balneário Barra do Sul,4202057,0,2020-04-09,29
Balneário Barra do Sul,4202057,0,2020-04-10,30
Balneário Gaivota,4202073,0,2020-03-12,1
Balneário Gaivota,4202073,0,2020-03-13,2
Balneário Gaivota,4202073,0,2020-03-14,3
Balneário Gaivota,4202073,0,2020-03-15,4
Balneário Gaivota,4202073,0,2020-03-16,5
Balneário Gaivota,4202073,0,2020-03-17,6
Balneário Gaivota,4202073,0,2020-03-18,7
Balneário Gaivota,4202073,0,2020-03-19,8
Balneário Gaivota,4202073,0,2020-03-20,9
Balneário Gaivota,4202073,0,2020-03-21,10
Balneário Gaivota,4202073,0,2020-03-22,11
Balneário Gaivota,4202073,0,2020-03-23,12
Balneário Gaivota,4202073,0,2020-03-24,13
Balneário Gaivota,4202073,0,2020-03-25,14
Balneário Gaivota,4202073,0,2020-03-26,15
Balneário Gaivota,4202073,0,2020-03-27,16
Balneário Gaivota,4202073,0,2020-03-28,17
Balneário Gaivota,4202073,0,2020-03-29,18
Balneário Gaivota,4202073,0,2020-03-30,19
Balneário Gaivota,4202073,0,2020-03-31,20
Balneário Gaivota,4202073,0,2020-04-01,21
Balneário Gaivota,4202073,0,2020-04-02,22
Balneário Gaivota,4202073,0,2020-04-03,23
Balneário Gaivota,4202073,1,2020-04-04,24
Balneário Gaivota,4202073,1,2020-04-05,25
Balneário Gaivota,4202073,1,2020-04-06,26
Balneário Gaivota,4202073,1,2020-04-07,27
Balneário Gaivota,4202073,1,2020-04-08,28
Balneário Gaivota,4202073,2,2020-04-09,29
Balneário Gaivota,4202073,2,2020-04-10,30
Barra Velha,4202107,0,2020-03-12,1
Barra Velha,4202107,0,2020-03-13,2
Barra Velha,4202107,0,2020-03-14,3
Barra Velha,4202107,0,2020-03-15,4
Barra Velha,4202107,0,2020-03-16,5
Barra Velha,4202107,0,2020-03-17,6
Barra Velha,4202107,0,2020-03-18,7
Barra Velha,4202107,0,2020-03-19,8
Barra Velha,4202107,0,2020-03-20,9
Barra Velha,4202107,0,2020-03-21,10
Barra Velha,4202107,0,2020-03-22,11
Barra Velha,4202107,0,2020-03-23,12
Barra Velha,4202107,0,2020-03-24,13
Barra Velha,4202107,0,2020-03-25,14
Barra Velha,4202107,0,2020-03-26,15
Barra Velha,4202107,0,2020-03-27,16
Barra Velha,4202107,0,2020-03-28,17
Barra Velha,4202107,0,2020-03-29,18
Barra Velha,4202107,0,2020-03-30,19
Barra Velha,4202107,0,2020-03-31,20
Barra Velha,4202107,0,2020-04-01,21
Barra Velha,4202107,0,2020-04-02,22
Barra Velha,4202107,0,2020-04-03,23
Barra Velha,4202107,0,2020-04-04,24
Barra Velha,4202107,0,2020-04-05,25
Barra Velha,4202107,0,2020-04-06,26
Barra Velha,4202107,0,2020-04-07,27
Barra Velha,4202107,0,2020-04-08,28
Barra Velha,4202107,1,2020-04-09,29
Barra Velha,4202107,1,2020-04-10,30
Biguaçu,4202305,0,2020-03-12,1
Biguaçu,4202305,0,2020-03-13,2
Biguaçu,4202305,0,2020-03-14,3
Biguaçu,4202305,0,2020-03-15,4
Biguaçu,4202305,0,2020-03-16,5
Biguaçu,4202305,0,2020-03-17,6
Biguaçu,4202305,0,2020-03-18,7
Biguaçu,4202305,0,2020-03-19,8
Biguaçu,4202305,0,2020-03-20,9
Biguaçu,4202305,0,2020-03-21,10
Biguaçu,4202305,0,2020-03-22,11
Biguaçu,4202305,0,2020-03-23,12
Biguaçu,4202305,0,2020-03-24,13
Biguaçu,4202305,0,2020-03-25,14
Biguaçu,4202305,0,2020-03-26,15
Biguaçu,4202305,0,2020-03-27,16
Biguaçu,4202305,0,2020-03-28,17
Biguaçu,4202305,0,2020-03-29,18
Biguaçu,4202305,0,2020-03-30,19
Biguaçu,4202305,0,2020-03-31,20
Biguaçu,4202305,0,2020-04-01,21
Biguaçu,4202305,1,2020-04-02,22
Biguaçu,4202305,1,2020-04-03,23
Biguaçu,4202305,1,2020-04-04,24
Biguaçu,4202305,1,2020-04-05,25
Biguaçu,4202305,1,2020-04-06,26
Biguaçu,4202305,1,2020-04-07,27
Biguaçu,4202305,2,2020-04-08,28
Biguaçu,4202305,2,2020-04-09,29
Biguaçu,4202305,2,2020-04-10,30
Blumenau,4202404,0,2020-03-12,1
Blumenau,4202404,0,2020-03-13,2
Blumenau,4202404,0,2020-03-14,3
Blumenau,4202404,0,2020-03-15,4
Blumenau,4202404,0,2020-03-16,5
Blumenau,4202404,0,2020-03-17,6
Blumenau,4202404,0,2020-03-18,7
Blumenau,4202404,0,2020-03-19,8
Blumenau,4202404,0,2020-03-20,9
Blumenau,4202404,0,2020-03-21,10
Blumenau,4202404,6,2020-03-22,11
Blumenau,4202404,7,2020-03-23,12
Blumenau,4202404,7,2020-03-24,13
Blumenau,4202404,9,2020-03-25,14
Blumenau,4202404,12,2020-03-26,15
Blumenau,4202404,12,2020-03-27,16
Blumenau,4202404,12,2020-03-28,17
Blumenau,4202404,12,2020-03-29,18
Blumenau,4202404,14,2020-03-30,19
Blumenau,4202404,19,2020-03-31,20
Blumenau,4202404,22,2020-04-01,21
Blumenau,4202404,22,2020-04-02,22
Blumenau,4202404,24,2020-04-03,23
Blumenau,4202404,26,2020-04-04,24
Blumenau,4202404,26,2020-04-05,25
Blumenau,4202404,52,2020-04-06,26
Blumenau,4202404,52,2020-04-07,27
Blumenau,4202404,55,2020-04-08,28
Blumenau,4202404,59,2020-04-09,29
Blumenau,4202404,61,2020-04-10,30
Botuverá,4202701,0,2020-03-12,1
Botuverá,4202701,0,2020-03-13,2
Botuverá,4202701,0,2020-03-14,3
Botuverá,4202701,0,2020-03-15,4
Botuverá,4202701,0,2020-03-16,5
Botuverá,4202701,0,2020-03-17,6
Botuverá,4202701,0,2020-03-18,7
Botuverá,4202701,0,2020-03-19,8
Botuverá,4202701,0,2020-03-20,9
Botuverá,4202701,0,2020-03-21,10
Botuverá,4202701,0,2020-03-22,11
Botuverá,4202701,0,2020-03-23,12
Botuverá,4202701,0,2020-03-24,13
Botuverá,4202701,0,2020-03-25,14
Botuverá,4202701,0,2020-03-26,15
Botuverá,4202701,0,2020-03-27,16
Botuverá,4202701,0,2020-03-28,17
Botuverá,4202701,0,2020-03-29,18
Botuverá,4202701,0,2020-03-30,19
Botuverá,4202701,0,2020-03-31,20
Botuverá,4202701,0,2020-04-01,21
Botuverá,4202701,0,2020-04-02,22
Botuverá,4202701,0,2020-04-03,23
Botuverá,4202701,0,2020-04-04,24
Botuverá,4202701,0,2020-04-05,25
Botuverá,4202701,1,2020-04-06,26
Botuverá,4202701,1,2020-04-07,27
Botuverá,4202701,1,2020-04-08,28
Botuverá,4202701,3,2020-04-09,29
Botuverá,4202701,3,2020-04-10,30
Braço do Norte,4202800,0,2020-03-12,1
Braço do Norte,4202800,0,2020-03-13,2
Braço do Norte,4202800,0,2020-03-14,3
Braço do Norte,4202800,1,2020-03-15,4
Braço do Norte,4202800,1,2020-03-16,5
Braço do Norte,4202800,1,2020-03-17,6
Braço do Norte,4202800,2,2020-03-18,7
Braço do Norte,4202800,4,2020-03-19,8
Braço do Norte,4202800,4,2020-03-20,9
Braço do Norte,4202800,6,2020-03-21,10
Braço do Norte,4202800,7,2020-03-22,11
Braço do Norte,4202800,9,2020-03-23,12
Braço do Norte,4202800,9,2020-03-24,13
Braço do Norte,4202800,9,2020-03-25,14
Braço do Norte,4202800,9,2020-03-26,15
Braço do Norte,4202800,9,2020-03-27,16
Braço do Norte,4202800,12,2020-03-28,17
Braço do Norte,4202800,12,2020-03-29,18
Braço do Norte,4202800,12,2020-03-30,19
Braço do Norte,4202800,12,2020-03-31,20
Braço do Norte,4202800,12,2020-04-01,21
Braço do Norte,4202800,12,2020-04-02,22
Braço do Norte,4202800,12,2020-04-03,23
Braço do Norte,4202800,15,2020-04-04,24
Braço do Norte,4202800,16,2020-04-05,25
Braço do Norte,4202800,16,2020-04-06,26
Braço do Norte,4202800,16,2020-04-07,27
Braço do Norte,4202800,17,2020-04-08,28
Braço do Norte,4202800,25,2020-04-09,29
Braço do Norte,4202800,25,2020-04-10,30
Brusque,4202909,0,2020-03-12,1
Brusque,4202909,0,2020-03-13,2
Brusque,4202909,0,2020-03-14,3
Brusque,4202909,0,2020-03-15,4
Brusque,4202909,0,2020-03-16,5
Brusque,4202909,0,2020-03-17,6
Brusque,4202909,0,2020-03-18,7
Brusque,4202909,0,2020-03-19,8
Brusque,4202909,0,2020-03-20,9
Brusque,4202909,0,2020-03-21,10
Brusque,4202909,0,2020-03-22,11
Brusque,4202909,0,2020-03-23,12
Brusque,4202909,0,2020-03-24,13
Brusque,4202909,0,2020-03-25,14
Brusque,4202909,0,2020-03-26,15
Brusque,4202909,0,2020-03-27,16
Brusque,4202909,2,2020-03-28,17
Brusque,4202909,2,2020-03-29,18
Brusque,4202909,2,2020-03-30,19
Brusque,4202909,3,2020-03-31,20
Brusque,4202909,3,2020-04-01,21
Brusque,4202909,3,2020-04-02,22
Brusque,4202909,3,2020-04-03,23
Brusque,4202909,6,2020-04-04,24
Brusque,4202909,6,2020-04-05,25
Brusque,4202909,6,2020-04-06,26
Brusque,4202909,10,2020-04-07,27
Brusque,4202909,10,2020-04-08,28
Brusque,4202909,15,2020-04-09,29
Brusque,4202909,16,2020-04-10,30
Caçador,4203006,0,2020-03-12,1
Caçador,4203006,0,2020-03-13,2
Caçador,4203006,0,2020-03-14,3
Caçador,4203006,0,2020-03-15,4
Caçador,4203006,0,2020-03-16,5
Caçador,4203006,0,2020-03-17,6
Caçador,4203006,0,2020-03-18,7
Caçador,4203006,0,2020-03-19,8
Caçador,4203006,0,2020-03-20,9
Caçador,4203006,0,2020-03-21,10
Caçador,4203006,0,2020-03-22,11
Caçador,4203006,0,2020-03-23,12
Caçador,4203006,0,2020-03-24,13
Caçador,4203006,0,2020-03-25,14
Caçador,4203006,0,2020-03-26,15
Caçador,4203006,0,2020-03-27,16
Caçador,4203006,0,2020-03-28,17
Caçador,4203006,0,2020-03-29,18
Caçador,4203006,0,2020-03-30,19
Caçador,4203006,0,2020-03-31,20
Caçador,4203006,0,2020-04-01,21
Caçador,4203006,0,2020-04-02,22
Caçador,4203006,0,2020-04-03,23
Caçador,4203006,0,2020-04-04,24
Caçador,4203006,0,2020-04-05,25
Caçador,4203006,0,2020-04-06,26
Caçador,4203006,0,2020-04-07,27
Caçador,4203006,0,2020-04-08,28
Caçador,4203006,1,2020-04-09,29
Caçador,4203006,2,2020-04-10,30
Camboriú,4203204,0,2020-03-12,1
Camboriú,4203204,0,2020-03-13,2
Camboriú,4203204,0,2020-03-14,3
Camboriú,4203204,0,2020-03-15,4
Camboriú,4203204,0,2020-03-16,5
Camboriú,4203204,0,2020-03-17,6
Camboriú,4203204,0,2020-03-18,7
Camboriú,4203204,0,2020-03-19,8
Camboriú,4203204,0,2020-03-20,9
Camboriú,4203204,0,2020-03-21,10
Camboriú,4203204,0,2020-03-22,11
Camboriú,4203204,0,2020-03-23,12
Camboriú,4203204,0,2020-03-24,13
Camboriú,4203204,2,2020-03-25,14
Camboriú,4203204,4,2020-03-26,15
Camboriú,4203204,4,2020-03-27,16
Camboriú,4203204,7,2020-03-28,17
Camboriú,4203204,7,2020-03-29,18
Camboriú,4203204,7,2020-03-30,19
Camboriú,4203204,7,2020-03-31,20
Camboriú,4203204,7,2020-04-01,21
Camboriú,4203204,7,2020-04-02,22
Camboriú,4203204,7,2020-04-03,23
Camboriú,4203204,7,2020-04-04,24
Camboriú,4203204,7,2020-04-05,25
Camboriú,4203204,7,2020-04-06,26
Camboriú,4203204,8,2020-04-07,27
Camboriú,4203204,12,2020-04-08,28
Camboriú,4203204,22,2020-04-09,29
Camboriú,4203204,24,2020-04-10,30
Canelinha,4203709,0,2020-03-12,1
Canelinha,4203709,0,2020-03-13,2
Canelinha,4203709,0,2020-03-14,3
Canelinha,4203709,0,2020-03-15,4
Canelinha,4203709,0,2020-03-16,5
Canelinha,4203709,0,2020-03-17,6
Canelinha,4203709,0,2020-03-18,7
Canelinha,4203709,0,2020-03-19,8
Canelinha,4203709,0,2020-03-20,9
Canelinha,4203709,0,2020-03-21,10
Canelinha,4203709,0,2020-03-22,11
Canelinha,4203709,0,2020-03-23,12
Canelinha,4203709,0,2020-03-24,13
Canelinha,4203709,1,2020-03-25,14
Canelinha,4203709,1,2020-03-26,15
Canelinha,4203709,1,2020-03-27,16
Canelinha,4203709,1,2020-03-28,17
Canelinha,4203709,1,2020-03-29,18
Canelinha,4203709,1,2020-03-30,19
Canelinha,4203709,1,2020-03-31,20
Canelinha,4203709,1,2020-04-01,21
Canelinha,4203709,1,2020-04-02,22
Canelinha,4203709,1,2020-04-03,23
Canelinha,4203709,1,2020-04-04,24
Canelinha,4203709,1,2020-04-05,25
Canelinha,4203709,1,2020-04-06,26
Canelinha,4203709,1,2020-04-07,27
Canelinha,4203709,1,2020-04-08,28
Canelinha,4203709,1,2020-04-09,29
Canelinha,4203709,1,2020-04-10,30
Capivari de Baixo,4203956,0,2020-03-12,1
Capivari de Baixo,4203956,0,2020-03-13,2
Capivari de Baixo,4203956,0,2020-03-14,3
Capivari de Baixo,4203956,0,2020-03-15,4
Capivari de Baixo,4203956,0,2020-03-16,5
Capivari de Baixo,4203956,0,2020-03-17,6
Capivari de Baixo,4203956,0,2020-03-18,7
Capivari de Baixo,4203956,0,2020-03-19,8
Capivari de Baixo,4203956,0,2020-03-20,9
Capivari de Baixo,4203956,0,2020-03-21,10
Capivari de Baixo,4203956,0,2020-03-22,11
Capivari de Baixo,4203956,0,2020-03-23,12
Capivari de Baixo,4203956,0,2020-03-24,13
Capivari de Baixo,4203956,0,2020-03-25,14
Capivari de Baixo,4203956,0,2020-03-26,15
Capivari de Baixo,4203956,0,2020-03-27,16
Capivari de Baixo,4203956,0,2020-03-28,17
Capivari de Baixo,4203956,0,2020-03-29,18
Capivari de Baixo,4203956,0,2020-03-30,19
